There are 32 threads
Mertens at 932000000000: 29410
Mertens at 933000000000: 36767
Mertens at 934000000000: 2700
Mertens at 935000000000: 27465
Mertens at 936000000000: 34877
Mertens at 937000000000: 29927
Mertens at 938000000000: 58575
Mertens at 939000000000: 22826
Mertens at 940000000000: -16530
Mertens at 941000000000: -32786
Mertens at 942000000000: 1811
Mertens at 943000000000: -26218
Mertens at 944000000000: -46632
Mertens at 945000000000: -35565
Mertens at 946000000000: -34998
Mertens at 947000000000: -61859
Mertens at 948000000000: -63016
Mertens at 949000000000: -86872
Mertens at 950000000000: -66773
Mertens at 951000000000: -53600
Mertens at 952000000000: -62379
Mertens at 953000000000: -69465
Mertens at 954000000000: -94498
Mertens at 955000000000: -55457
Mertens at 956000000000: -60875
Mertens at 957000000000: -82785
Mertens at 958000000000: -98526
Mertens at 959000000000: -53874
Mertens at 960000000000: -79455
Mertens at 961000000000: -63257
Mertens at 962000000000: -57789
Mertens at 963000000000: -54623
Mertens at 964000000000: -82897
Mertens at 965000000000: -58455
Mertens at 966000000000: -43392
Mertens at 967000000000: -47420
Mertens at 968000000000: -44096
Mertens at 969000000000: 5713
Mertens at 970000000000: 8385
Mertens at 971000000000: 15128
Mertens at 972000000000: 46275
Mertens at 973000000000: 38224
Mertens at 974000000000: 45262
Mertens at 975000000000: 36985
Mertens at 976000000000: 63420
Mertens at 977000000000: 21796
Mertens at 978000000000: 31285
Mertens at 979000000000: 50984
Mertens at 980000000000: 47242
Mertens at 981000000000: 15577
Mertens at 982000000000: 38971
Mertens at 983000000000: 37765
Mertens at 984000000000: 59309
Mertens at 985000000000: 40926
Mertens at 986000000000: 16013
Mertens at 987000000000: 3156
Mertens at 988000000000: 47426
Mertens at 989000000000: 33257
Mertens at 990000000000: 73451
Mertens at 991000000000: 127275
Mertens at 992000000000: 124686
Mertens at 993000000000: 103412
Mertens at 994000000000: 115945
Mertens at 995000000000: 62830
Mertens at 996000000000: 81978
Mertens at 997000000000: 91715
Mertens at 998000000000: 97398
Mertens at 999000000000: 53052
Mertens at 1000000000000: 62366
Mertens at 1001000000000: 67188
Mertens at 1002000000000: 70428
Mertens at 1003000000000: 84942
Mertens at 1004000000000: 79244
Mertens at 1005000000000: 126894
Mertens at 1006000000000: 100880
Mertens at 1007000000000: 109150
Mertens at 1008000000000: 127376
Mertens at 1009000000000: 162506
Mertens at 1010000000000: 135350
Mertens at 1011000000000: 100472
Mertens at 1012000000000: 89292
Mertens at 1013000000000: 71295
Mertens at 1014000000000: 80292
Mertens at 1015000000000: 108310
Mertens at 1016000000000: 126984
Mertens at 1017000000000: 98453
Mertens at 1018000000000: 86272
Mertens at 1019000000000: 123684
Mertens at 1020000000000: 187494
Mertens at 1021000000000: 135326
Mertens at 1022000000000: 154624
Mertens at 1023000000000: 163195
Mertens at 1024000000000: 170911
Mertens at 1025000000000: 181223
Mertens at 1026000000000: 149658
Mertens at 1027000000000: 162605
Mertens at 1028000000000: 176004
Mertens at 1029000000000: 183779
Mertens at 1030000000000: 184512
Mertens at 1031000000000: 167127
Mertens at 1032000000000: 177929
Mertens at 1033000000000: 200539
Mertens at 1034000000000: 224991
Mertens at 1035000000000: 255275
Mertens at 1036000000000: 247636
Mertens at 1037000000000: 261329
Mertens at 1038000000000: 269654
Mertens at 1039000000000: 266532
Mertens at 1040000000000: 240885
Mertens at 1041000000000: 231813
Mertens at 1042000000000: 222499
Mertens at 1043000000000: 221894
Mertens at 1044000000000: 243771
Mertens at 1045000000000: 247657
Mertens at 1046000000000: 203093
Mertens at 1047000000000: 195352
Mertens at 1048000000000: 152846
Mertens at 1049000000000: 151382
Mertens at 1050000000000: 174621
Mertens at 1051000000000: 118747
Mertens at 1052000000000: 147616
Mertens at 1053000000000: 182539
Mertens at 1054000000000: 172362
Mertens at 1055000000000: 209281
Mertens at 1056000000000: 238400
Mertens at 1057000000000: 204226
Mertens at 1058000000000: 192146
Mertens at 1059000000000: 187874
Mertens at 1060000000000: 188197
Mertens at 1061000000000: 163890
Mertens at 1062000000000: 152816
Mertens at 1063000000000: 156704
Mertens at 1064000000000: 139586
Mertens at 1065000000000: 104321
Mertens at 1066000000000: 102309
Mertens at 1067000000000: 135924
Mertens at 1068000000000: 102937
Mertens at 1069000000000: 149184
Mertens at 1070000000000: 153851
Mertens at 1071000000000: 119801
Mertens at 1072000000000: 102108
Mertens at 1073000000000: 102752
Mertens at 1074000000000: 111707
Mertens at 1075000000000: 145014
Mertens at 1076000000000: 135494
Mertens at 1077000000000: 131731
Mertens at 1078000000000: 174244
Mertens at 1079000000000: 204394
Mertens at 1080000000000: 205518
Mertens at 1081000000000: 170357
Mertens at 1082000000000: 132023
Mertens at 1083000000000: 135620
Mertens at 1084000000000: 150024
Mertens at 1085000000000: 168398
Mertens at 1086000000000: 173101
Mertens at 1087000000000: 145874
Mertens at 1088000000000: 153062
Mertens at 1089000000000: 164764
Mertens at 1090000000000: 176728
Mertens at 1091000000000: 174152
Mertens at 1092000000000: 141346
Mertens at 1093000000000: 161498
Mertens at 1094000000000: 166594
Mertens at 1095000000000: 161193
Mertens at 1096000000000: 135867
Mertens at 1097000000000: 111965
Mertens at 1098000000000: 93349
Mertens at 1099000000000: 101062
Mertens at 1100000000000: 99454
Mertens at 1101000000000: 111737
Mertens at 1102000000000: 132640
Mertens at 1103000000000: 127464
Mertens at 1104000000000: 145679
Mertens at 1105000000000: 169016
Mertens at 1106000000000: 189498
Mertens at 1107000000000: 186805
Mertens at 1108000000000: 196222
Mertens at 1109000000000: 201779
Mertens at 1110000000000: 210381
Mertens at 1111000000000: 166136
Mertens at 1112000000000: 174448
Mertens at 1113000000000: 206180
Mertens at 1114000000000: 209164
Mertens at 1115000000000: 233683
Mertens at 1116000000000: 240982
Mertens at 1117000000000: 260859
Mertens at 1118000000000: 256364
Mertens at 1119000000000: 253700
Mertens at 1120000000000: 237369
Mertens at 1121000000000: 192049
Mertens at 1122000000000: 193977
Mertens at 1123000000000: 165402
Mertens at 1124000000000: 219923
Mertens at 1125000000000: 238858
Mertens at 1126000000000: 236441
Mertens at 1127000000000: 176359
Mertens at 1128000000000: 178593
Mertens at 1129000000000: 172528
Mertens at 1130000000000: 156339
Mertens at 1131000000000: 159763
Mertens at 1132000000000: 227254
Mertens at 1133000000000: 230252
Mertens at 1134000000000: 206197
Mertens at 1135000000000: 183181
Mertens at 1136000000000: 171634
Mertens at 1137000000000: 169335
Mertens at 1138000000000: 179222
Mertens at 1139000000000: 176288
Mertens at 1140000000000: 163760
Mertens at 1141000000000: 175257
Mertens at 1142000000000: 145986
Mertens at 1143000000000: 167912
Mertens at 1144000000000: 157663
Mertens at 1145000000000: 127931
Mertens at 1146000000000: 119458
Mertens at 1147000000000: 84241
Mertens at 1148000000000: 56740
Mertens at 1149000000000: 38635
Mertens at 1150000000000: 34372
Mertens at 1151000000000: 32675
Mertens at 1152000000000: 15090
Mertens at 1153000000000: 16384
Mertens at 1154000000000: -18964
Mertens at 1155000000000: -11235
Mertens at 1156000000000: -55930
Mertens at 1157000000000: -82143
Mertens at 1158000000000: -62887
Mertens at 1159000000000: -104456
Mertens at 1160000000000: -123766
Mertens at 1161000000000: -130161
Mertens at 1162000000000: -122644
Mertens at 1163000000000: -131213
Mertens at 1164000000000: -115568
Mertens at 1165000000000: -110797
Mertens at 1166000000000: -120697
Mertens at 1167000000000: -139772
Mertens at 1168000000000: -133851
Mertens at 1169000000000: -177570
Mertens at 1170000000000: -197630
Mertens at 1171000000000: -248922
Mertens at 1172000000000: -224396
Mertens at 1173000000000: -203135
Mertens at 1174000000000: -194488
Mertens at 1175000000000: -195065
Mertens at 1176000000000: -176671
Mertens at 1177000000000: -131245
Mertens at 1178000000000: -103734
Mertens at 1179000000000: -71411
Mertens at 1180000000000: -79067
Mertens at 1181000000000: -55216
Mertens at 1182000000000: -41276
Mertens at 1183000000000: -47597
Mertens at 1184000000000: -14849
Mertens at 1185000000000: -22670
Mertens at 1186000000000: -37411
Mertens at 1187000000000: -54034
Mertens at 1188000000000: -56548
Mertens at 1189000000000: -73094
Mertens at 1190000000000: -91947
Mertens at 1191000000000: -113208
Mertens at 1192000000000: -98529
Mertens at 1193000000000: -99931
Mertens at 1194000000000: -77862
Mertens at 1195000000000: -96857
Mertens at 1196000000000: -107810
Mertens at 1197000000000: -112849
Mertens at 1198000000000: -85587
Mertens at 1199000000000: -81001
Mertens at 1200000000000: -102632
Mertens at 1201000000000: -102365
Mertens at 1202000000000: -79963
Mertens at 1203000000000: -98415
Mertens at 1204000000000: -111105
Mertens at 1205000000000: -153518
Mertens at 1206000000000: -176834
Mertens at 1207000000000: -175393
Mertens at 1208000000000: -175055
Mertens at 1209000000000: -139031
Mertens at 1210000000000: -128126
Mertens at 1211000000000: -137969
Mertens at 1212000000000: -101460
Mertens at 1213000000000: -104063
Mertens at 1214000000000: -86651
Mertens at 1215000000000: -101193
Mertens at 1216000000000: -95141
Mertens at 1217000000000: -127230
Mertens at 1218000000000: -138913
Mertens at 1219000000000: -145825
Mertens at 1220000000000: -133626
Mertens at 1221000000000: -132594
Mertens at 1222000000000: -120535
Mertens at 1223000000000: -119342
Mertens at 1224000000000: -138761
Mertens at 1225000000000: -150742
Mertens at 1226000000000: -159422
Mertens at 1227000000000: -170999
Mertens at 1228000000000: -146257
Mertens at 1229000000000: -153773
Mertens at 1230000000000: -114235
Mertens at 1231000000000: -110816
Mertens at 1232000000000: -163307
Mertens at 1233000000000: -146901
Mertens at 1234000000000: -151099
Mertens at 1235000000000: -130096
Mertens at 1236000000000: -140518
Mertens at 1237000000000: -171407
Mertens at 1238000000000: -149088
Mertens at 1239000000000: -137921
Mertens at 1240000000000: -163060
Mertens at 1241000000000: -169885
Mertens at 1242000000000: -199495
Mertens at 1243000000000: -192063
Mertens at 1244000000000: -194181
Mertens at 1245000000000: -242420
Mertens at 1246000000000: -268101
Mertens at 1247000000000: -306724
Mertens at 1248000000000: -265323
Mertens at 1249000000000: -271549
Mertens at 1250000000000: -271796
Mertens at 1251000000000: -293548
Mertens at 1252000000000: -286506
Mertens at 1253000000000: -321322
Mertens at 1254000000000: -283009
Mertens at 1255000000000: -278248
Mertens at 1256000000000: -270342
Mertens at 1257000000000: -274749
Mertens at 1258000000000: -256252
Mertens at 1259000000000: -233327
Mertens at 1260000000000: -232538
Mertens at 1261000000000: -235802
Mertens at 1262000000000: -246108
Mertens at 1263000000000: -203091
Mertens at 1264000000000: -162169
Mertens at 1265000000000: -129732
Mertens at 1266000000000: -165927
Mertens at 1267000000000: -174291
Mertens at 1268000000000: -164904
Mertens at 1269000000000: -165772
Mertens at 1270000000000: -176015
Mertens at 1271000000000: -179085
Mertens at 1272000000000: -168705
Mertens at 1273000000000: -128515
Mertens at 1274000000000: -106686
Mertens at 1275000000000: -119768
Mertens at 1276000000000: -126032
Mertens at 1277000000000: -147461
Mertens at 1278000000000: -182218
Mertens at 1279000000000: -161755
Mertens at 1280000000000: -157618
Mertens at 1281000000000: -160290
Mertens at 1282000000000: -124115
Mertens at 1283000000000: -124912
Mertens at 1284000000000: -130481
Mertens at 1285000000000: -102439
Mertens at 1286000000000: -128902
Mertens at 1287000000000: -101109
Mertens at 1288000000000: -130531
Mertens at 1289000000000: -123000
Mertens at 1290000000000: -114907
Mertens at 1291000000000: -86977
Mertens at 1292000000000: -51819
Mertens at 1293000000000: -61840
Mertens at 1294000000000: -60903
Mertens at 1295000000000: -79006
Mertens at 1296000000000: -88105
Mertens at 1297000000000: -82975
Mertens at 1298000000000: -63235
Mertens at 1299000000000: -67878
Mertens at 1300000000000: -42799
Mertens at 1301000000000: -63831
Mertens at 1302000000000: -63793
Mertens at 1303000000000: -50479
Mertens at 1304000000000: -45935
Mertens at 1305000000000: -23724
Mertens at 1306000000000: -36859
Mertens at 1307000000000: -16211
Mertens at 1308000000000: -11479
Mertens at 1309000000000: -35138
Mertens at 1310000000000: -8800
Mertens at 1311000000000: 8097
Mertens at 1312000000000: 12177
Mertens at 1313000000000: 19152
Mertens at 1314000000000: 32871
Mertens at 1315000000000: 32894
Mertens at 1316000000000: 26189
Mertens at 1317000000000: 24340
Mertens at 1318000000000: 29209
Mertens at 1319000000000: 38469
Mertens at 1320000000000: -11709
Mertens at 1321000000000: 17222
Mertens at 1322000000000: -24185
Mertens at 1323000000000: -6212
Mertens at 1324000000000: -5563
Mertens at 1325000000000: -3412
Mertens at 1326000000000: -12914
Mertens at 1327000000000: -50012
Mertens at 1328000000000: -57903
Mertens at 1329000000000: -67102
Mertens at 1330000000000: -61098
Mertens at 1331000000000: -50898
Mertens at 1332000000000: -77498
Mertens at 1333000000000: -78789
Mertens at 1334000000000: -66116
Mertens at 1335000000000: -41181
Mertens at 1336000000000: -42366
Mertens at 1337000000000: -51757
Mertens at 1338000000000: -76615
Mertens at 1339000000000: -94508
Mertens at 1340000000000: -87145
Mertens at 1341000000000: -126244
Mertens at 1342000000000: -117600
Mertens at 1343000000000: -78231
Mertens at 1344000000000: -81504
Mertens at 1345000000000: -71904
Mertens at 1346000000000: -94892
Mertens at 1347000000000: -90426
Mertens at 1348000000000: -74902
Mertens at 1349000000000: -33501
Mertens at 1350000000000: -12459
Mertens at 1351000000000: -19101
Mertens at 1352000000000: -12866
Mertens at 1353000000000: 11326
Mertens at 1354000000000: 58835
Mertens at 1355000000000: 91838
Mertens at 1356000000000: 148200
Mertens at 1357000000000: 144245
Mertens at 1358000000000: 160001
Mertens at 1359000000000: 144356
Mertens at 1360000000000: 112674
Mertens at 1361000000000: 113386
Mertens at 1362000000000: 84683
Mertens at 1363000000000: 43939
Mertens at 1364000000000: 6780
Mertens at 1365000000000: -6189
Mertens at 1366000000000: -19745
Mertens at 1367000000000: -10104
Mertens at 1368000000000: -2271
Mertens at 1369000000000: -32027
Mertens at 1370000000000: -42567
Mertens at 1371000000000: -81721
Mertens at 1372000000000: -103796
Mertens at 1373000000000: -122933
Mertens at 1374000000000: -122676
Mertens at 1375000000000: -143468
Mertens at 1376000000000: -120880
Mertens at 1377000000000: -129134
Mertens at 1378000000000: -123536
Mertens at 1379000000000: -136302
Mertens at 1380000000000: -122847
Mertens at 1381000000000: -108853
Mertens at 1382000000000: -92551
Mertens at 1383000000000: -95984
Mertens at 1384000000000: -59853
Mertens at 1385000000000: -98455
Mertens at 1386000000000: -117191
Mertens at 1387000000000: -137351
Mertens at 1388000000000: -109735
Mertens at 1389000000000: -93048
Mertens at 1390000000000: -113406
Mertens at 1391000000000: -100939
Mertens at 1392000000000: -93167
Mertens at 1393000000000: -103136
Mertens at 1394000000000: -69478
Mertens at 1395000000000: -39716
Mertens at 1396000000000: -30361
Mertens at 1397000000000: -37892
Mertens at 1398000000000: -34715
Mertens at 1399000000000: -69184
Mertens at 1400000000000: -51027
Mertens at 1401000000000: -72086
Mertens at 1402000000000: -65710
Mertens at 1403000000000: -63061
